employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
5903,Sales & Marketing,region_26,Bachelor's,m,other,1,48,2.0,8,0,0,48,0
69814,Operations,region_13,Bachelor's,m,other,1,25,4.0,1,0,0,64,0
32297,Sales & Marketing,region_15,Bachelor's,m,referred,1,27,,1,0,0,49,0
30989,Technology,region_5,Bachelor's,m,other,1,32,5.0,2,1,0,83,0
49129,Analytics,region_28,Bachelor's,m,other,2,31,3.0,3,0,0,83,0
12645,Legal,region_22,Bachelor's,m,sourcing,1,30,3.0,5,1,0,58,0
28845,Sales & Marketing,region_13,Master's & above,m,sourcing,1,34,5.0,7,1,0,49,0
29464,Sales & Marketing,region_2,Master's & above,m,sourcing,2,53,4.0,15,0,0,50,0
15582,Operations,region_11,Bachelor's,m,other,1,28,4.0,6,0,0,67,0
22399,Operations,region_32,Bachelor's,m,sourcing,1,48,3.0,14,0,0,54,0
42986,Technology,region_2,Bachelor's,m,other,4,25,3.0,2,0,0,79,0
55102,Procurement,region_15,Bachelor's,m,sourcing,1,34,5.0,8,1,0,75,0
8618,Sales & Marketing,region_7,Master's & above,m,sourcing,1,40,4.0,10,0,0,53,0
61912,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,3.0,3,1,0,52,0
46392,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,28,4.0,5,0,0,51,0
14124,Operations,region_20,Master's & above,m,other,1,33,3.0,6,0,0,62,0
16811,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,3.0,8,0,0,53,0
42890,Technology,region_2,Bachelor's,f,other,3,42,3.0,7,0,0,77,0
13968,Sales & Marketing,region_2,Bachelor's,f,other,1,34,2.0,7,0,0,50,0
2372,Sales & Marketing,region_31,Bachelor's,m,other,1,47,3.0,6,0,0,44,0
32642,Technology,region_2,Master's & above,f,other,1,48,4.0,12,1,0,82,0
262,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,34,1.0,7,0,0,43,0
58767,Operations,region_15,Bachelor's,m,sourcing,1,35,3.0,10,0,0,60,0
6830,Operations,region_2,Bachelor's,f,sourcing,1,49,1.0,15,0,0,62,0
12137,Procurement,region_2,Bachelor's,f,other,1,26,4.0,3,1,0,70,0
9993,Sales & Marketing,region_27,Master's & above,m,other,1,54,4.0,24,0,0,53,0
76088,Procurement,region_7,Master's & above,m,other,1,36,1.0,7,0,0,70,0
69164,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5.0,9,1,0,45,0
72609,Sales & Marketing,region_21,Bachelor's,m,other,3,32,3.0,3,0,0,50,0
60060,Operations,region_6,Bachelor's,f,other,1,40,4.0,11,0,0,63,0
29005,Finance,region_2,Bachelor's,m,sourcing,2,28,,1,0,0,56,0
29822,Legal,region_4,Master's & above,m,other,1,35,3.0,6,0,0,61,0
7167,HR,region_2,Bachelor's,m,other,1,36,3.0,7,1,0,97,1
45563,Analytics,region_22,,m,sourcing,1,28,,1,0,0,86,0
6186,Procurement,region_15,Bachelor's,f,sourcing,2,29,2.0,5,0,0,71,0
35860,Technology,region_2,Bachelor's,m,sourcing,2,32,5.0,6,1,0,80,0
26210,Operations,region_16,Bachelor's,m,sourcing,1,38,3.0,7,1,0,87,1
15126,Operations,region_13,Bachelor's,m,sourcing,1,28,4.0,5,0,0,61,0
11345,Technology,region_28,Master's & above,m,other,1,37,4.0,12,0,0,92,1
45705,Procurement,region_7,Below Secondary,f,other,2,25,2.0,3,0,0,67,0
25983,Legal,region_7,Bachelor's,m,sourcing,1,27,3.0,2,0,0,56,0
57717,Operations,region_22,Bachelor's,m,sourcing,1,38,5.0,8,1,0,59,0
28297,Operations,region_5,Bachelor's,m,other,1,33,3.0,8,0,0,61,0
6271,Sales & Marketing,region_7,,m,sourcing,1,26,,1,0,0,48,0
44251,Sales & Marketing,region_2,,f,other,1,24,1.0,2,0,0,49,0
18180,Finance,region_28,Bachelor's,m,other,2,34,3.0,3,1,0,56,0
62800,HR,region_2,Bachelor's,m,sourcing,1,30,3.0,7,1,0,51,0
75726,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,27,,1,1,0,50,0
11884,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,5.0,4,1,0,47,1
68269,Sales & Marketing,region_7,Master's & above,m,sourcing,1,33,3.0,6,0,0,47,0
70377,Operations,region_19,Bachelor's,m,sourcing,1,33,5.0,8,0,0,61,0
1977,Technology,region_22,Master's & above,m,other,2,38,3.0,9,0,0,80,0
39218,Operations,region_2,Bachelor's,m,sourcing,2,34,5.0,6,1,0,62,0
65073,Sales & Marketing,region_21,Bachelor's,f,other,1,31,5.0,7,1,0,48,0
8260,Technology,region_31,Bachelor's,f,sourcing,1,35,3.0,3,1,0,79,0
58861,Sales & Marketing,region_2,Master's & above,m,sourcing,2,39,1.0,9,0,0,51,0
76992,Sales & Marketing,region_16,Master's & above,m,sourcing,2,36,1.0,2,0,0,54,0
54760,HR,region_3,Bachelor's,f,sourcing,1,30,5.0,4,1,0,47,0
48239,Technology,region_7,Bachelor's,m,sourcing,1,36,3.0,2,0,0,89,1
57769,Analytics,region_31,Bachelor's,m,other,1,33,2.0,5,0,0,81,0
60396,Technology,region_2,Master's & above,f,sourcing,1,50,1.0,3,0,0,75,0
15409,Analytics,region_2,Master's & above,f,other,2,41,5.0,5,0,0,83,0
35728,Technology,region_32,Bachelor's,f,other,1,28,1.0,1,0,0,81,0
21739,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,29,5.0,2,0,0,45,0
26040,Technology,region_19,Bachelor's,m,other,1,36,3.0,4,0,0,80,0
77085,HR,region_15,Bachelor's,m,other,1,32,5.0,4,1,0,52,0
70418,Finance,region_2,Bachelor's,f,other,1,46,4.0,16,0,0,56,0
54290,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,59,1.0,16,0,0,50,0
68783,Sales & Marketing,region_2,Bachelor's,m,other,1,49,5.0,18,0,0,49,0
31399,Technology,region_2,Master's & above,m,other,1,37,1.0,4,0,0,82,0
16416,Sales & Marketing,region_16,Bachelor's,m,other,1,49,3.0,9,0,0,51,0
9184,Operations,region_31,Bachelor's,f,sourcing,1,27,4.0,3,0,0,61,0
14344,Sales & Marketing,region_30,Master's & above,m,sourcing,1,46,2.0,6,1,0,44,0
63059,Procurement,region_2,Master's & above,f,sourcing,2,31,3.0,7,0,0,72,0
26538,Sales & Marketing,region_11,Bachelor's,m,other,3,35,3.0,10,0,0,50,0
37996,Analytics,region_22,Bachelor's,m,other,1,35,3.0,4,1,0,82,0
25669,HR,region_2,Bachelor's,f,other,1,46,5.0,14,1,0,51,1
70500,Technology,region_17,Bachelor's,m,sourcing,1,38,2.0,7,0,0,81,0
68927,Operations,region_13,Master's & above,f,other,1,51,5.0,3,0,0,74,1
2231,Procurement,region_16,Bachelor's,m,sourcing,1,32,3.0,5,0,0,71,0
66306,Operations,region_2,Master's & above,m,sourcing,1,50,5.0,22,0,0,60,0
39359,Technology,region_2,Bachelor's,f,sourcing,1,32,1.0,4,0,0,72,0
57057,Procurement,region_29,Bachelor's,m,sourcing,1,31,3.0,3,1,0,69,0
76235,Procurement,region_34,Bachelor's,m,sourcing,1,29,2.0,4,0,0,69,0
29975,Operations,region_17,Bachelor's,f,sourcing,1,29,4.0,7,0,0,60,0
7799,Operations,region_32,,f,other,1,27,5.0,3,0,0,61,0
24540,Operations,region_2,Master's & above,f,other,1,35,2.0,7,0,0,69,1
58423,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,25,,1,1,0,52,1
13100,Procurement,region_26,Bachelor's,f,other,1,35,3.0,3,1,0,66,0
12555,Technology,region_7,Master's & above,m,other,1,51,1.0,19,0,0,82,0
8050,Technology,region_13,Bachelor's,m,other,1,30,4.0,6,1,0,79,0
37163,Operations,region_5,Bachelor's,f,sourcing,1,32,5.0,7,1,0,57,0
54740,Procurement,region_2,Master's & above,f,other,1,36,3.0,8,1,0,67,1
24332,Procurement,region_2,Bachelor's,f,sourcing,1,25,3.0,2,1,0,74,0
265,Procurement,region_2,Master's & above,f,other,1,58,4.0,26,0,0,71,0
56795,Operations,region_1,Bachelor's,f,other,1,27,4.0,4,1,0,60,0
6602,Sales & Marketing,region_7,Bachelor's,m,other,1,38,1.0,10,0,0,51,0
51424,Operations,region_2,Bachelor's,f,sourcing,1,28,,1,1,0,68,0
48087,Operations,region_4,Bachelor's,f,other,1,32,5.0,5,1,0,64,0
70389,Sales & Marketing,region_2,Master's & above,m,other,1,37,4.0,9,0,0,50,0
69489,R&D,region_27,,m,other,1,27,1.0,4,0,0,80,0
20440,HR,region_2,Master's & above,f,other,1,58,3.0,4,1,0,51,0
1373,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,33,,1,0,0,47,0
11956,Operations,region_22,Bachelor's,m,sourcing,1,25,3.0,4,0,0,64,0
6212,Technology,region_22,Master's & above,f,other,1,35,1.0,7,0,0,82,0
7738,Sales & Marketing,region_2,Bachelor's,f,other,1,31,5.0,2,0,0,49,0
25566,Operations,region_13,Bachelor's,f,sourcing,1,36,4.0,2,1,0,54,0
33799,Procurement,region_29,Master's & above,f,sourcing,1,34,4.0,8,1,0,72,0
25745,Operations,region_22,Bachelor's,f,other,1,34,4.0,3,0,0,55,0
24416,Sales & Marketing,region_13,Master's & above,f,other,1,31,5.0,3,0,0,51,0
70741,Procurement,region_2,Below Secondary,m,sourcing,1,22,4.0,2,1,0,68,0
73948,Analytics,region_32,Bachelor's,m,other,2,34,3.0,4,0,0,82,0
71641,Legal,region_27,Bachelor's,m,other,1,30,3.0,3,0,0,61,0
57353,Operations,region_22,Bachelor's,m,other,2,34,3.0,7,1,0,58,0
14142,Operations,region_7,Bachelor's,f,sourcing,1,35,3.0,5,1,0,55,0
58804,Analytics,region_25,Bachelor's,m,sourcing,1,30,4.0,4,1,0,84,0
70463,Technology,region_23,Bachelor's,m,other,1,36,3.0,3,0,0,78,0
32844,Technology,region_33,Bachelor's,f,other,1,28,,1,0,0,80,0
18844,Sales & Marketing,region_15,,m,other,1,25,3.0,2,0,0,46,0
29693,Operations,region_22,Bachelor's,f,other,2,32,5.0,5,1,0,63,0
13411,Sales & Marketing,region_22,Bachelor's,m,other,2,29,2.0,2,0,0,50,0
33647,Analytics,region_26,Bachelor's,m,other,1,30,1.0,5,0,0,85,0
5675,Procurement,region_22,Below Secondary,m,sourcing,1,28,2.0,4,0,0,69,0
36198,Technology,region_7,Master's & above,m,other,1,33,5.0,7,0,0,82,0
17096,Operations,region_2,Bachelor's,m,sourcing,4,26,,1,0,0,59,0
46646,Technology,region_17,Bachelor's,f,sourcing,1,30,4.0,5,1,0,77,0
48619,R&D,region_2,Bachelor's,m,sourcing,1,35,3.0,6,0,0,80,0
28916,Sales & Marketing,region_22,Bachelor's,m,other,1,35,3.0,6,0,0,51,0
9868,Operations,region_7,Bachelor's,m,other,1,43,3.0,14,0,0,58,0
28065,Sales & Marketing,region_16,Master's & above,m,sourcing,1,58,5.0,7,0,0,53,0
46614,Sales & Marketing,region_13,Bachelor's,m,other,3,30,4.0,6,0,0,48,0
32633,Analytics,region_7,Bachelor's,m,sourcing,2,28,5.0,4,0,0,85,0
66986,Sales & Marketing,region_15,Master's & above,m,sourcing,1,38,3.0,3,0,0,51,0
7238,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,5.0,3,0,0,52,0
21939,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,3.0,5,0,0,51,0
54904,Analytics,region_21,Master's & above,m,sourcing,1,37,3.0,9,0,0,82,0
38306,Operations,region_22,Master's & above,m,other,2,34,1.0,2,1,0,60,0
15906,Operations,region_15,Bachelor's,m,other,1,33,1.0,4,0,0,60,0
37537,Technology,region_2,Bachelor's,f,sourcing,1,36,3.0,9,1,0,81,1
68898,Procurement,region_16,Bachelor's,m,sourcing,1,36,3.0,5,0,0,69,0
50720,Sales & Marketing,region_19,Bachelor's,m,other,1,40,3.0,9,0,0,51,0
50949,Sales & Marketing,region_11,Bachelor's,m,other,1,28,1.0,2,0,0,50,0
27434,Procurement,region_13,Master's & above,m,other,2,41,3.0,4,1,0,72,0
15650,Sales & Marketing,region_1,Master's & above,f,other,1,35,5.0,9,0,0,51,0
44078,Technology,region_15,Bachelor's,m,other,1,41,4.0,7,0,0,80,0
8699,Operations,region_22,Master's & above,f,sourcing,1,32,3.0,4,0,0,61,0
32812,Analytics,region_22,,m,other,1,29,3.0,2,1,0,84,1
68603,Sales & Marketing,region_4,Bachelor's,f,other,1,34,3.0,10,0,0,48,0
12883,HR,region_2,Bachelor's,m,sourcing,1,57,3.0,16,0,0,48,0
2945,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,4.0,4,0,0,50,0
58842,HR,region_2,Master's & above,f,sourcing,1,38,4.0,7,1,1,46,0
31190,Technology,region_10,Master's & above,f,other,2,35,4.0,7,0,0,79,0
23151,Sales & Marketing,region_26,Bachelor's,m,other,1,32,2.0,6,0,0,48,0
70923,Procurement,region_13,Master's & above,f,sourcing,1,44,1.0,9,0,0,69,0
15004,Technology,region_2,Bachelor's,f,referred,1,26,3.0,3,1,0,75,0
38088,Sales & Marketing,region_14,,m,other,1,25,1.0,2,0,0,47,0
74975,Operations,region_11,Bachelor's,f,other,1,40,3.0,15,1,0,63,0
44832,Operations,region_15,Bachelor's,f,sourcing,2,40,5.0,7,1,0,57,0
1429,Operations,region_22,Bachelor's,m,sourcing,1,30,2.0,3,0,0,61,0
73692,Operations,region_2,Bachelor's,m,sourcing,2,44,5.0,16,0,0,73,1
40297,Procurement,region_2,Bachelor's,f,sourcing,1,29,,1,0,0,67,0
74098,Operations,region_26,Bachelor's,m,sourcing,1,37,3.0,4,0,0,58,0
72032,Sales & Marketing,region_2,,m,sourcing,1,36,5.0,6,0,0,52,0
5279,Operations,region_2,Master's & above,f,sourcing,1,36,3.0,9,1,0,56,0
53088,Analytics,region_2,Master's & above,f,other,1,33,4.0,4,0,0,82,0
63038,Operations,region_4,Bachelor's,f,sourcing,1,41,5.0,13,0,0,60,0
26898,Procurement,region_2,Bachelor's,m,other,1,31,4.0,5,1,0,70,0
60619,Technology,region_6,Bachelor's,m,other,1,31,3.0,5,0,0,81,0
4602,Technology,region_7,Master's & above,f,other,1,34,2.0,7,0,0,81,0
54029,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,40,1.0,12,0,0,53,0
61876,HR,region_31,Bachelor's,f,other,1,33,5.0,5,1,0,50,0
3049,Technology,region_26,Bachelor's,m,sourcing,3,27,4.0,4,0,0,80,0
22033,Operations,region_7,Master's & above,f,sourcing,1,47,3.0,14,1,0,58,0
16055,Analytics,region_22,Bachelor's,m,referred,3,28,4.0,4,0,0,87,0
63452,Finance,region_2,Master's & above,m,sourcing,2,43,3.0,5,1,0,61,0
32899,Operations,region_2,Bachelor's,f,other,2,52,4.0,24,0,0,58,0
44421,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,29,3.0,1,0,0,54,0
43904,Sales & Marketing,region_4,Master's & above,m,sourcing,1,33,3.0,8,1,0,92,1
34500,Operations,region_4,Master's & above,m,other,2,45,5.0,14,1,0,57,0
5475,Sales & Marketing,region_16,Master's & above,f,other,1,36,5.0,7,0,0,52,0
42734,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,31,3.0,7,0,0,52,0
8098,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,55,1.0,3,1,0,59,0
21525,Finance,region_2,Bachelor's,f,other,1,24,,1,1,0,61,0
48684,Analytics,region_7,Master's & above,m,sourcing,1,36,1.0,3,0,0,85,0
32999,Analytics,region_31,Bachelor's,m,sourcing,2,29,5.0,2,1,0,83,0
40585,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,37,4.0,3,1,0,51,0
40701,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,35,5.0,8,0,1,91,1
54934,Sales & Marketing,region_2,Bachelor's,m,other,2,39,3.0,3,0,0,47,0
2007,Sales & Marketing,region_7,Bachelor's,m,other,3,26,1.0,4,0,0,51,0
25753,Legal,region_2,Bachelor's,f,sourcing,1,32,5.0,5,0,0,53,0
17538,Sales & Marketing,region_5,Bachelor's,f,other,1,30,1.0,4,0,0,50,0
75040,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,36,4.0,8,0,0,50,0
3086,Procurement,region_2,Bachelor's,f,sourcing,1,42,4.0,14,1,0,72,0
49054,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,3.0,2,0,0,45,0
53275,Sales & Marketing,region_7,Bachelor's,f,other,1,33,4.0,7,0,0,51,0
40562,Technology,region_14,Master's & above,m,sourcing,1,53,4.0,10,0,0,80,0
17150,Analytics,region_31,Bachelor's,m,other,1,26,,1,1,0,85,1
33625,Legal,region_2,Bachelor's,f,sourcing,1,39,4.0,8,0,0,64,0
22151,Sales & Marketing,region_11,Bachelor's,m,other,1,30,5.0,4,1,0,52,0
39790,Procurement,region_27,Bachelor's,f,other,1,41,1.0,14,0,0,70,0
35673,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,33,1.0,6,1,0,51,0
18166,Procurement,region_23,Bachelor's,m,sourcing,1,31,5.0,2,1,0,71,0
47679,Analytics,region_32,Bachelor's,m,sourcing,1,27,,1,0,0,88,0
24840,Procurement,region_4,Bachelor's,m,other,2,31,3.0,5,0,0,71,0
30306,Finance,region_2,Bachelor's,m,other,2,36,5.0,9,0,0,59,0
52740,Finance,region_4,Master's & above,m,other,2,36,3.0,4,1,0,63,0
4686,Sales & Marketing,region_27,Bachelor's,m,other,1,47,2.0,16,0,0,49,0
53049,Sales & Marketing,region_22,Bachelor's,m,other,2,27,4.0,6,0,0,51,0
56905,Technology,region_25,Master's & above,m,other,1,36,1.0,9,0,0,80,0
52182,Technology,region_2,Below Secondary,m,sourcing,1,22,1.0,2,0,0,79,0
71447,Operations,region_31,Bachelor's,m,other,1,30,5.0,6,1,0,58,0
31539,Operations,region_7,Bachelor's,f,other,1,31,3.0,3,1,0,61,0
75410,HR,region_28,Bachelor's,m,sourcing,1,34,5.0,4,0,0,51,0
65686,Operations,region_31,Bachelor's,m,sourcing,1,32,2.0,10,0,0,57,0
47549,Operations,region_15,Bachelor's,m,other,2,34,3.0,3,0,0,64,0
2504,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,28,5.0,5,0,0,47,0
27061,Technology,region_22,Bachelor's,m,other,4,26,,1,0,0,82,0
72678,HR,region_2,Master's & above,f,sourcing,1,59,3.0,17,0,0,49,0
39523,Finance,region_22,Bachelor's,m,sourcing,2,29,5.0,3,1,0,65,0
6016,Sales & Marketing,region_29,Bachelor's,m,other,1,30,4.0,3,0,0,49,0
75957,Operations,region_2,Bachelor's,f,referred,1,31,5.0,3,1,0,64,0
23229,Technology,region_26,Master's & above,m,other,1,53,3.0,22,0,0,78,0
22703,Operations,region_17,Bachelor's,f,other,1,26,4.0,3,1,0,57,0
60028,Sales & Marketing,region_22,Bachelor's,f,other,1,27,2.0,2,0,0,49,0
14839,Sales & Marketing,region_2,,m,sourcing,1,29,,1,0,0,47,0
63334,Procurement,region_2,Master's & above,f,other,1,32,5.0,3,1,0,68,0
7981,Sales & Marketing,region_32,Bachelor's,f,other,1,28,1.0,4,1,0,45,0
43622,Technology,region_7,Master's & above,m,other,1,37,5.0,4,1,0,77,0
27878,Sales & Marketing,region_7,,m,other,1,37,5.0,4,1,0,49,1
6306,Sales & Marketing,region_22,Master's & above,f,sourcing,1,33,4.0,7,0,0,48,0
25315,HR,region_15,Bachelor's,m,other,1,37,5.0,4,1,0,48,0
59073,Operations,region_2,Master's & above,f,sourcing,2,39,3.0,4,0,0,65,0
10109,Technology,region_10,Master's & above,m,sourcing,1,32,3.0,3,0,0,77,0
33218,Operations,region_2,Master's & above,m,other,1,47,4.0,6,0,0,73,1
358,Technology,region_22,Bachelor's,m,other,1,26,3.0,3,0,0,80,0
68159,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,26,1.0,3,0,0,52,0
3510,Sales & Marketing,region_31,Bachelor's,f,other,1,32,4.0,3,0,0,43,0
20736,Operations,region_22,Bachelor's,f,other,1,28,,1,0,0,63,0
5207,Operations,region_5,Bachelor's,m,other,1,28,,1,1,0,62,0
52750,Analytics,region_31,Bachelor's,m,other,1,35,5.0,9,1,0,85,0
31251,HR,region_2,Below Secondary,f,sourcing,1,23,4.0,2,0,0,48,0
241,Operations,region_14,Bachelor's,f,other,1,33,5.0,6,0,0,57,0
56078,Operations,region_26,Bachelor's,m,other,2,33,5.0,2,1,0,58,0
49222,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,25,,1,0,0,50,0
20582,Technology,region_5,Bachelor's,m,other,1,37,2.0,9,0,0,79,0
63578,Analytics,region_23,Bachelor's,m,other,1,29,3.0,6,0,0,80,0
25227,Sales & Marketing,region_25,Master's & above,f,sourcing,2,37,1.0,7,0,0,49,0
12605,Finance,region_22,Bachelor's,m,sourcing,1,30,2.0,4,0,0,60,0
31559,Procurement,region_15,Bachelor's,m,other,1,27,4.0,3,1,0,68,0
1138,Procurement,region_2,Master's & above,m,other,1,53,3.0,21,0,0,67,0
46891,Operations,region_15,Bachelor's,m,sourcing,2,32,5.0,7,1,0,62,0
33709,Sales & Marketing,region_7,,m,sourcing,1,23,4.0,2,1,0,46,0
10838,Sales & Marketing,region_9,Bachelor's,m,other,1,29,1.0,6,0,0,46,0
10561,Analytics,region_31,Bachelor's,m,other,1,31,5.0,3,0,0,84,0
31932,Finance,region_22,Master's & above,m,sourcing,2,31,3.0,5,0,0,58,0
69958,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,40,3.0,3,0,0,49,0
25074,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,49,2.0,18,0,0,45,0
3813,Operations,region_2,Bachelor's,f,sourcing,2,30,3.0,2,0,0,54,0
32402,Sales & Marketing,region_15,Bachelor's,m,other,1,39,2.0,3,0,0,51,0
63771,Technology,region_7,Bachelor's,f,referred,1,28,5.0,7,0,1,94,1
49020,Technology,region_33,Bachelor's,f,other,2,30,3.0,5,0,0,79,0
14490,Operations,region_2,Bachelor's,m,other,1,40,5.0,4,1,0,57,0
7227,Procurement,region_23,Master's & above,f,sourcing,1,34,3.0,9,1,0,68,0
40828,Technology,region_2,Bachelor's,f,other,1,32,4.0,6,1,0,84,0
60975,HR,region_23,Master's & above,m,sourcing,1,37,1.0,11,0,0,47,0
35297,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,25,1.0,2,0,0,48,0
41753,Technology,region_2,Bachelor's,f,sourcing,1,26,3.0,4,0,0,77,0
57469,Operations,region_8,Bachelor's,f,other,1,29,3.0,7,0,0,61,0
8517,Sales & Marketing,region_22,Master's & above,m,sourcing,2,33,4.0,5,0,0,49,0
8828,Analytics,region_7,Bachelor's,m,other,2,32,3.0,7,1,0,85,0
4376,Technology,region_2,Master's & above,f,other,1,43,4.0,7,0,0,82,0
50449,Operations,region_26,Bachelor's,m,other,1,32,5.0,5,0,0,58,0
44955,Analytics,region_8,Bachelor's,m,other,1,27,5.0,3,1,0,88,0
6371,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,1.0,8,0,0,45,0
25683,Operations,region_19,Bachelor's,m,sourcing,1,33,5.0,5,1,0,60,0
35815,Procurement,region_22,Master's & above,m,sourcing,1,30,2.0,5,0,0,68,0
6125,Operations,region_2,Master's & above,m,other,1,37,4.0,12,0,0,59,0
40694,Sales & Marketing,region_30,Bachelor's,m,other,2,31,5.0,5,0,1,51,0
18425,Sales & Marketing,region_2,Master's & above,m,sourcing,1,59,3.0,29,0,0,51,0
785,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,31,5.0,5,0,0,46,0
59808,R&D,region_26,Bachelor's,m,sourcing,1,29,3.0,6,1,0,87,0
69338,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,2.0,4,1,0,48,0
75618,Finance,region_2,Bachelor's,f,sourcing,2,27,1.0,4,0,0,63,0
25617,Operations,region_15,Bachelor's,m,sourcing,2,35,5.0,9,1,0,64,1
63709,Analytics,region_31,Bachelor's,m,other,1,30,1.0,3,0,0,87,0
72410,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,27,5.0,3,0,0,45,0
10493,Procurement,region_2,Bachelor's,m,other,1,33,2.0,7,0,0,68,0
2351,Operations,region_25,Bachelor's,m,sourcing,1,31,5.0,3,0,0,58,0
17575,Sales & Marketing,region_19,Bachelor's,m,other,1,39,4.0,6,1,0,51,0
49234,Operations,region_19,Bachelor's,m,other,1,36,5.0,9,0,0,74,1
22058,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,30,1.0,3,0,0,45,0
53707,Operations,region_15,Bachelor's,m,sourcing,3,32,3.0,4,1,0,55,0
35438,Sales & Marketing,region_26,Bachelor's,m,other,1,31,1.0,9,0,0,47,0
34510,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,2.0,3,1,0,54,1
21393,HR,region_26,Bachelor's,f,sourcing,1,24,4.0,2,0,0,56,0
73576,HR,region_2,Master's & above,f,other,1,34,4.0,5,0,0,51,0
66965,Operations,region_7,Bachelor's,f,sourcing,1,44,3.0,10,0,0,60,0
76986,Sales & Marketing,region_19,Bachelor's,f,other,1,40,3.0,4,0,0,52,0
36056,Sales & Marketing,region_24,Master's & above,m,other,1,39,3.0,14,0,0,49,0
48064,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,35,3.0,8,0,0,47,0
76237,Operations,region_26,Bachelor's,m,sourcing,1,41,5.0,14,1,0,58,0
3597,Legal,region_23,Master's & above,m,sourcing,1,43,3.0,8,0,0,61,0
35131,Procurement,region_13,Master's & above,m,other,2,46,3.0,2,0,0,72,0
78186,Technology,region_2,,m,other,2,38,5.0,9,0,0,82,1
69784,Technology,region_2,Bachelor's,f,sourcing,1,39,3.0,8,1,0,76,0
15385,Operations,region_30,Bachelor's,f,sourcing,1,34,4.0,7,1,0,60,0
20646,Procurement,region_16,Master's & above,f,other,1,33,3.0,7,1,0,72,1
54617,Procurement,region_2,Master's & above,f,other,1,44,3.0,15,0,0,69,0
76900,Sales & Marketing,region_14,Bachelor's,m,other,1,50,4.0,18,0,0,42,0
34995,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,34,3.0,8,0,0,47,0
25634,Technology,region_22,Bachelor's,m,sourcing,3,32,3.0,1,0,0,79,0
